year,team_name,team_iso,country_iso3,confederation,host,elo_pre_tournament,market_value_eur,log_market_value,avg_age,avg_caps,caps_coverage,pct_top5_leagues,pct_playing_abroad,club_cohesion,n_clubs,squad_size,federation_founded,federation_age,titles_before,finals_before,participations_before,qual_rate_last5,qual_rate_last10,final_performance,team_code
2010,Argentina,ARG,ARG,CONMEBOL,0,1936.9564410260896,353300000.0,19.682828112329375,27.61967681457013,24.434782608695652,1.0,0.6521739130434783,0.7391304347826086,0.08695652173913043,19.0,23.0,1893,117,2,4,14,1.0,0.9,quarter-finals,ARG
2010,Australia,AUS,AUS,AFC,0,1857.3202173776456,65950000.0,18.004407437127597,29.024432342350387,32.82608695652174,1.0,0.391304347826087,0.9130434782608696,0.08695652173913043,21.0,23.0,1961,49,0,0,2,0.2,0.2,group stage,AUS
2010,Brazil,BRA,BRA,CONMEBOL,0,2145.893767256859,353100000.0,19.682261860898613,29.15739666101241,38.69565217391305,1.0,0.6956521739130435,0.8695652173913043,0.13043478260869565,17.0,23.0,1914,96,5,7,18,1.0,1.0,quarter-finals,BRA
2010,Cameroon,CMR,CMR,CAF,0,1785.63097971322,146150000.0,18.800144049521528,25.5860488646847,29.608695652173914,1.0,0.7391304347826086,0.9565217391304348,0.08695652173913043,21.0,23.0,1959,51,0,0,5,0.8,0.5,group stage,CMR
2010,Chile,CHL,CHL,CONMEBOL,0,1917.5324455914692,78950000.0,18.184325298665925,26.358956045591164,24.652173913043477,1.0,0.34782608695652173,0.6956521739130435,0.08695652173913043,19.0,23.0,1895,115,0,0,7,0.2,0.3,round of 16,CHL
2010,Denmark,DNK,DNK,UEFA,0,1787.0455859161402,84850000.0,18.25639554964451,28.298544772788144,36.56521739130435,1.0,0.4782608695652174,0.6956521739130435,0.13043478260869565,19.0,23.0,1889,121,0,0,3,0.4,0.3,group stage,DNK
2010,England,ENG,GBR,UEFA,0,2025.127914194704,448500000.0,19.921419239463123,28.933607118412045,35.65217391304348,1.0,1.0,0.0,0.21739130434782608,9.0,23.0,1863,147,1,1,12,0.8,0.7,round of 16,ENG
2010,France,FRA,FRA,UEFA,0,1885.8291395067145,367500000.0,19.722233876617164,28.062375383150314,30.91304347826087,1.0,0.9565217391304348,0.5217391304347826,0.17391304347826086,11.0,23.0,1919,91,1,2,12,0.6,0.6,group stage,FRA
2010,Germany,DEU,DEU,UEFA,0,1979.614274012328,292500000.0,19.493975224636184,25.350593696991343,26.565217391304348,1.0,1.0,0.0,0.30434782608695654,8.0,23.0,1900,110,3,7,16,1.0,1.0,third-place match,DEU
2010,Ghana,GHA,GHA,CAF,0,1776.4312466756462,66400000.00000001,18.01120761444666,24.71898342409904,23.652173913043477,1.0,0.6521739130434783,0.8695652173913043,0.08695652173913043,22.0,23.0,1957,53,0,0,1,0.2,0.1,quarter-finals,GHA
2010,Greece,GRC,GRC,UEFA,0,1755.6893975006726,87300000.0,18.28486102080983,28.087373151206737,30.652173913043477,1.0,0.2608695652173913,0.3913043478260869,0.34782608695652173,13.0,23.0,1926,84,0,0,1,0.2,0.1,group stage,GRC
2010,Honduras,HND,HND,CONCACAF,0,1785.5411859447938,44900000.0,17.619948352712484,28.337707942743208,42.21739130434783,1.0,0.21739130434782608,0.3913043478260869,0.2608695652173913,12.0,23.0,1935,75,0,0,1,0.0,0.1,group stage,HND
2010,Italy,ITA,ITA,UEFA,0,1958.110878385132,319500000.0,19.582267831781863,28.734577269886614,35.52173913043478,1.0,1.0,0.0,0.2608695652173913,10.0,23.0,1898,112,4,6,16,1.0,1.0,group stage,ITA
2010,Ivory Coast,CIV,CIV,CAF,0,1828.0836976084163,177175000.0,18.992648502660593,27.070559176264027,33.391304347826086,1.0,0.6521739130434783,0.9565217391304348,0.08695652173913043,20.0,23.0,1960,50,0,0,1,0.2,0.1,group stage,CIV
2010,Japan,JPN,JPN,AFC,0,1771.5531391994589,73000000.0,18.105969999112666,28.247954051721575,47.73913043478261,1.0,0.13043478260869565,0.17391304347826086,0.13043478260869565,15.0,23.0,1921,89,0,0,3,0.6,0.3,round of 16,JPN
2010,Mexico,MEX,MEX,CONCACAF,0,1968.9841556709227,90050000.0,18.315875629586237,27.572419129244416,43.34782608695652,1.0,0.21739130434782608,0.3913043478260869,0.21739130434782608,16.0,23.0,1922,88,0,0,13,0.8,0.7,round of 16,MEX
2010,Netherlands,NLD,NLD,UEFA,0,2064.262591088058,256800000.0,19.36380812978008,28.104038329911017,37.5,0.9565217391304348,0.5652173913043478,0.6086956521739131,0.13043478260869565,17.0,23.0,1889,121,0,2,8,0.8,0.6,final,NLD
2010,New Zealand,NZL,NZL,OFC,0,1705.2815613481698,14525000.0,16.491381860702248,27.869654495134366,21.47826086956522,1.0,0.21739130434782608,0.8260869565217391,0.21739130434782608,17.0,23.0,1891,119,0,0,1,0.0,0.1,group stage,NZL
2010,Nigeria,NGA,NGA,CAF,0,1810.4116586731864,98450000.0,18.405059363049407,26.249918162068862,25.91304347826087,1.0,0.6086956521739131,1.0,0.08695652173913043,21.0,23.0,1945,65,0,0,3,0.6,0.3,group stage,NGA
2010,North Korea,PRK,PRK,AFC,0,1629.9050016883575,9700000.0,16.08763644347361,25.190488944439483,23.73913043478261,1.0,0.0,0.13043478260869568,0.30434782608695654,9.0,23.0,1945,65,0,0,1,0.0,0.0,group stage,PRK
2010,Paraguay,PRY,PRY,CONMEBOL,0,1804.5010903922089,72550000.0,18.09978653729447,28.743266970210993,33.47826086956522,1.0,0.30434782608695654,0.8260869565217391,0.08695652173913043,21.0,23.0,1906,104,0,0,7,0.6,0.4,quarter-finals,PRY
2010,Portugal,PRT,PRT,UEFA,0,1900.221503960757,277300000.0,19.440610510586005,28.240454721304648,29.130434782608695,1.0,0.4782608695652174,0.5652173913043479,0.17391304347826086,13.0,23.0,1914,96,0,0,4,0.4,0.3,round of 16,PRT
2010,Serbia,SRB,SRB,UEFA,0,1869.6144148692736,190400000.0,19.06463768032154,26.434306460732675,24.26086956521739,1.0,0.6086956521739131,0.9130434782608696,0.043478260869565216,23.0,23.0,1919,91,0,0,10,0.6,0.5,group stage,SRB
2010,Slovakia,SVK,SVK,UEFA,0,1690.8700093552895,80050000.0,18.198161997407,26.532392941106448,24.52173913043478,1.0,0.43478260869565216,0.9130434782608696,0.08695652173913043,22.0,23.0,1938,72,0,0,0,0.0,0.0,round of 16,SVK
2010,Slovenia,SVN,SVN,UEFA,0,1704.1825823537076,43500000.0,17.588271496058912,27.193405350712734,22.608695652173914,1.0,0.4782608695652174,0.9130434782608696,0.08695652173913043,20.0,23.0,1920,90,0,0,1,0.2,0.1,group stage,SVN
2010,South Africa,ZAF,ZAF,CAF,1,1681.7888931422497,24300000.0,17.005986908310778,27.313513674374313,32.56521739130435,1.0,0.13043478260869565,0.30434782608695654,0.17391304347826086,15.0,23.0,1892,118,0,0,2,0.4,0.2,group stage,ZAF
2010,South Korea,KOR,KOR,AFC,0,1841.041749466371,44350000.0,17.607623266719862,27.58289438442996,44.69565217391305,1.0,0.17391304347826086,0.4347826086956522,0.13043478260869565,18.0,23.0,1928,82,0,0,7,1.0,0.6,round of 16,KOR
2010,Spain,ESP,ESP,UEFA,0,2139.9548074774393,650000000.0,20.292482920853956,26.35288515906318,38.30434782608695,1.0,1.0,0.13043478260869568,0.30434782608695654,9.0,23.0,1909,101,0,0,12,1.0,0.8,final,ESP
2010,Switzerland,CHE,CHE,UEFA,0,1782.6139697147376,104050000.0,18.460382110803916,27.148766479183404,27.434782608695652,1.0,0.6521739130434783,0.6956521739130435,0.13043478260869565,18.0,23.0,1895,115,0,0,8,0.4,0.2,group stage,CHE
2010,United States,USA,USA,CONCACAF,0,1846.9810300843003,57650000.0,17.869900804679343,27.27363628247478,35.34782608695652,1.0,0.5652173913043478,0.8260869565217391,0.08695652173913043,21.0,23.0,1913,97,0,0,8,1.0,0.5,round of 16,USA
2010,Uruguay,URY,URY,CONMEBOL,0,1874.0476794134383,130000000.0,18.683045008419857,27.084486504181175,23.043478260869566,1.0,0.30434782608695654,0.9130434782608696,0.08695652173913043,20.0,23.0,1900,110,2,2,10,0.4,0.5,third-place match,URY
2014,Algeria,DZA,DZA,CAF,0,1713.0542243967718,57200000.0,17.862064456350026,26.598934618932834,16.565217391304348,1.0,0.6086956521739131,0.9130434782608696,0.043478260869565216,23.0,23.0,1962,52,0,0,3,0.2,0.3,round of 16,DZA
2014,Argentina,ARG,ARG,CONMEBOL,0,2059.0770809183914,391500000.0,19.78549607339513,28.921108234383833,32.21739130434783,1.0,0.6956521739130435,0.8695652173913043,0.13043478260869565,16.0,23.0,1893,121,2,4,15,1.0,1.0,final,ARG
2014,Australia,AUS,AUS,AFC,0,1797.2049010739358,21350000.0,16.87656229763891,26.363241377257985,17.782608695652176,1.0,0.2608695652173913,0.6956521739130435,0.08695652173913043,22.0,23.0,1961,53,0,0,3,0.4,0.3,group stage,AUS
2014,Belgium,BEL,BEL,UEFA,0,1882.8350034411824,348000000.0,19.66771303773875,25.958753682706902,32.56521739130435,1.0,0.7391304347826086,0.8695652173913043,0.13043478260869565,19.0,23.0,1895,119,0,0,11,0.6,0.6,quarter-finals,BEL
2014,Bosnia and Herzegovina,BIH,BIH,UEFA,0,1821.6068261163211,114950000.0,18.560007809173463,27.057465107282088,26.26086956521739,1.0,0.4782608695652174,0.9565217391304348,0.08695652173913043,22.0,23.0,1920,94,0,0,0,0.0,0.0,group stage,BIH
2014,Brazil,BRA,BRA,CONMEBOL,1,2184.161983579798,467500000.0,19.962909906693017,28.359610749040268,29.652173913043477,1.0,0.6956521739130435,0.8260869565217391,0.13043478260869565,18.0,23.0,1914,100,5,7,19,1.0,1.0,third-place match,BRA
2014,Cameroon,CMR,CMR,CAF,0,1747.8817096598032,117350000.0,18.580671480261305,26.59714906407166,30.217391304347824,1.0,0.6086956521739131,0.9130434782608696,0.08695652173913043,22.0,23.0,1959,55,0,0,6,0.8,0.6,group stage,CMR
2014,Chile,CHL,CHL,CONMEBOL,0,1964.9171312322885,139300000.0,18.752140438750033,27.995714668333186,34.95652173913044,1.0,0.5217391304347826,0.782608695652174,0.08695652173913043,20.0,23.0,1895,119,0,0,8,0.4,0.4,round of 16,CHL
2014,Colombia,COL,COL,CONMEBOL,0,1967.8986102241863,191450000.0,19.07013723588758,27.47123768711127,28.26086956521739,1.0,0.5652173913043478,0.8695652173913043,0.13043478260869565,20.0,23.0,1924,90,0,0,4,0.4,0.3,quarter-finals,COL
2014,Costa Rica,CRI,CRI,CONCACAF,0,1786.2690578626018,29630000.0,17.20429791954975,27.43409814599887,34.04347826086956,1.0,0.08695652173913043,0.6086956521739131,0.17391304347826086,17.0,23.0,1921,93,0,0,3,0.4,0.3,quarter-finals,CRI
2014,Croatia,HRV,HRV,UEFA,0,1846.7764579120787,197250000.0,19.099982517690258,27.364461506413114,39.869565217391305,1.0,0.5652173913043478,0.9130434782608696,0.08695652173913043,20.0,23.0,1912,102,0,0,3,0.6,0.3,group stage,HRV
2014,Ecuador,ECU,ECU,CONMEBOL,0,1885.233885177497,61580000.0,17.935847700460627,27.730381215962858,35.391304347826086,1.0,0.08695652173913043,0.6521739130434783,0.13043478260869565,18.0,23.0,1925,89,0,0,2,0.4,0.2,group stage,ECU
2014,England,ENG,GBR,UEFA,0,1957.6337789626125,334000000.0,19.626651550940974,26.567151742403954,28.565217391304348,1.0,0.9565217391304348,0.04347826086956519,0.21739130434782608,12.0,23.0,1863,151,1,1,13,0.8,0.7,group stage,ENG
2014,France,FRA,FRA,UEFA,0,1929.9090222840664,379250000.0,19.753706176192917,26.837722822367052,21.347826086956523,1.0,0.9565217391304348,0.6521739130434783,0.13043478260869565,18.0,23.0,1919,95,1,2,13,0.8,0.7,quarter-finals,FRA
2014,Germany,DEU,DEU,UEFA,0,2105.3593935398726,526000000.0,20.080811770701985,26.18754277891855,42.21739130434783,1.0,1.0,0.30434782608695654,0.30434782608695654,11.0,23.0,1900,114,3,7,17,1.0,1.0,final,DEU
2014,Ghana,GHA,GHA,CAF,0,1806.4105647070817,96350000.0,18.383497952824648,25.451298991161504,30.695652173913043,1.0,0.5217391304347826,0.9565217391304348,0.08695652173913043,22.0,23.0,1957,57,0,0,2,0.4,0.2,group stage,GHA
2014,Greece,GRC,GRC,UEFA,0,1854.6881194369264,79900000.0,18.1962864107365,28.50602624765646,38.78260869565217,1.0,0.4782608695652174,0.6086956521739131,0.17391304347826086,15.0,23.0,1926,88,0,0,2,0.4,0.2,round of 16,GRC
2014,Honduras,HND,HND,CONCACAF,0,1755.637978280526,21100000.0,16.864783598446294,28.594351694789157,47.43478260869565,1.0,0.17391304347826086,0.5217391304347826,0.17391304347826086,15.0,23.0,1935,79,0,0,2,0.2,0.2,group stage,HND
2014,Iran,IRN,IRN,AFC,0,1812.6784743408812,24450000.0,17.012140773885154,28.49983632413773,30.608695652173914,1.0,0.17391304347826086,0.3913043478260869,0.17391304347826086,16.0,23.0,1920,94,0,0,3,0.4,0.3,group stage,IRN
2014,Italy,ITA,ITA,UEFA,0,1929.6000231852483,323000000.0,19.59316288118693,27.90310388953367,32.73913043478261,1.0,1.0,0.13043478260869568,0.2608695652173913,12.0,23.0,1898,116,4,6,17,1.0,1.0,group stage,ITA
2014,Ivory Coast,CIV,CIV,CAF,0,1871.2421123313063,121700000.0,18.617069557957755,27.830610362170045,38.391304347826086,1.0,0.6086956521739131,0.9565217391304348,0.08695652173913043,20.0,23.0,1960,54,0,0,2,0.4,0.2,group stage,CIV
2014,Japan,JPN,JPN,AFC,0,1850.8908285473435,98000000.0,18.400478036634848,27.31815611701336,40.391304347826086,1.0,0.4782608695652174,0.5217391304347826,0.08695652173913043,19.0,23.0,1921,93,0,0,4,0.8,0.4,group stage,JPN
2014,Mexico,MEX,MEX,CONCACAF,0,1898.900639734282,96550000.0,18.3855715668388,27.25756628872422,41.21739130434783,1.0,0.2608695652173913,0.34782608695652173,0.13043478260869565,16.0,23.0,1922,92,0,0,14,1.0,0.7,round of 16,MEX
2014,Netherlands,NLD,NLD,UEFA,0,2015.5185225264288,207500000.0,19.150641897635026,26.466565485224532,28.652173913043477,1.0,0.43478260869565216,0.5652173913043479,0.21739130434782608,15.0,23.0,1889,125,0,3,9,0.8,0.7,third-place match,NLD
2014,Nigeria,NGA,NGA,CAF,0,1816.5673404982867,84100000.0,18.247517124943176,25.807100556497932,28.17391304347826,1.0,0.391304347826087,0.8260869565217391,0.043478260869565216,23.0,23.0,1945,69,0,0,4,0.8,0.4,round of 16,NGA
2014,Portugal,PRT,PRT,UEFA,0,1976.7079103794752,297250000.0,19.510084093535166,28.528643275897984,38.130434782608695,1.0,0.43478260869565216,0.6521739130434783,0.13043478260869565,16.0,23.0,1914,100,0,0,5,0.6,0.4,group stage,PRT
2014,Russia,RUS,RUS,UEFA,0,1880.8091606849416,179550000.0,19.005964278636366,27.481117757343096,26.695652173913043,1.0,0.0,0.0,0.2608695652173913,10.0,23.0,1912,102,0,0,9,0.4,0.5,group stage,RUS
2014,South Korea,KOR,KOR,AFC,0,1753.264558040395,52430000.0,17.774989504548717,26.19444692438175,26.391304347826086,1.0,0.43478260869565216,0.7391304347826086,0.13043478260869565,19.0,23.0,1928,86,0,0,8,1.0,0.7,group stage,KOR
2014,Spain,ESP,ESP,UEFA,0,2149.481639129752,622000000.0,20.248450650703454,28.250929976490195,60.47826086956522,1.0,1.0,0.3913043478260869,0.2608695652173913,12.0,23.0,1909,105,1,1,13,1.0,0.9,group stage,ESP
2014,Switzerland,CHE,CHE,UEFA,0,1877.5779349225324,178000000.0,18.99729410825636,26.067315418266226,32.21739130434783,1.0,0.6956521739130435,0.6956521739130435,0.13043478260869565,20.0,23.0,1895,119,0,0,9,0.6,0.3,round of 16,CHE
2014,United States,USA,USA,CONCACAF,0,1930.1499168860769,57800000.0,17.872499333642605,27.81073118471565,35.65217391304348,1.0,0.391304347826087,0.6086956521739131,0.08695652173913043,20.0,23.0,1913,101,0,0,9,1.0,0.6,round of 16,USA
2014,Uruguay,URY,URY,CONMEBOL,0,1972.484064723713,217630000.0,19.19830693109025,28.548879564324615,49.95652173913044,1.0,0.5652173913043478,0.9565217391304348,0.13043478260869565,21.0,23.0,1900,114,2,2,11,0.4,0.5,round of 16,URY
2018,Argentina,ARG,ARG,CONMEBOL,0,2048.7728059387146,679000000.0,20.33613168552297,29.52057851977502,37.34782608695652,1.0,0.6086956521739131,0.8260869565217391,0.08695652173913043,18.0,23.0,1893,125,2,5,16,1.0,1.0,round of 16,ARG
2018,Australia,AUS,AUS,AFC,0,1831.6856588813696,50250000.0,17.73252110490346,28.134392762550963,29.82608695652174,1.0,0.391304347826087,0.8695652173913043,0.08695652173913043,22.0,23.0,1961,57,0,0,4,0.6,0.3,group stage,AUS
2018,Belgium,BEL,BEL,UEFA,0,1987.2686152942103,754000000.0,20.44090292597223,27.5853941612356,47.26086956521739,1.0,0.8260869565217391,0.9565217391304348,0.13043478260869565,18.0,23.0,1895,123,0,0,12,0.6,0.7,third-place match,BEL
2018,Brazil,BRA,BRA,CONMEBOL,0,2190.6425852020143,981000000.0,20.704083017529637,28.60423176502098,29.869565217391305,1.0,0.7391304347826086,0.8695652173913043,0.17391304347826086,14.0,23.0,1914,104,5,7,20,1.0,1.0,quarter-finals,BRA
2018,Colombia,COL,COL,CONMEBOL,0,1991.2617710462612,251100000.0,19.341361824127812,28.394607624319256,31.0,1.0,0.5652173913043478,0.8695652173913043,0.08695652173913043,22.0,23.0,1924,94,0,0,5,0.4,0.4,round of 16,COL
2018,Costa Rica,CRI,CRI,CONCACAF,0,1853.566517200188,40000000.0,17.50439001207821,29.77805553075618,51.34782608695652,1.0,0.2608695652173913,0.6956521739130435,0.13043478260869565,19.0,23.0,1921,97,0,0,4,0.6,0.4,group stage,CRI
2018,Croatia,HRV,HRV,UEFA,0,1904.4606443001533,364000000.0,19.712664425601016,27.90322292652442,40.30434782608695,1.0,0.6956521739130435,0.9130434782608696,0.08695652173913043,21.0,23.0,1912,106,0,0,4,0.8,0.4,final,HRV
2018,Denmark,DNK,DNK,UEFA,0,1884.1066396475417,259300000.0,19.373496250508893,27.14352885159063,26.565217391304348,1.0,0.7391304347826086,0.8695652173913043,0.08695652173913043,19.0,23.0,1889,129,0,0,4,0.6,0.4,round of 16,DNK
2018,Egypt,EGY,EGY,CAF,0,1747.8236062776944,197230000.0,19.099881118379685,28.980983840728506,37.30434782608695,1.0,0.30434782608695654,0.6521739130434783,0.2608695652173913,16.0,23.0,1921,97,0,0,2,0.0,0.1,group stage,EGY
2018,England,ENG,GBR,UEFA,0,1989.3996212288191,874000000.0,20.58859093361981,26.05029312858971,20.956521739130434,1.0,1.0,0.0,0.21739130434782608,11.0,23.0,1863,155,1,1,14,1.0,0.8,third-place match,ENG
2018,France,FRA,FRA,UEFA,0,2029.131903234315,1080000000.0,20.80022687808254,26.029937803172338,26.043478260869566,1.0,1.0,0.6086956521739131,0.13043478260869565,15.0,23.0,1919,99,1,2,14,1.0,0.8,final,FRA
2018,Germany,DEU,DEU,UEFA,0,2126.281699683,883000000.0,20.598835758568235,27.13876737196084,41.08695652173913,1.0,1.0,0.34782608695652173,0.30434782608695654,16.0,23.0,1900,118,4,8,18,1.0,1.0,group stage,DEU
2018,Iceland,ISL,ISL,UEFA,0,1823.9808550915411,76750000.0,18.15606394443158,28.583162217659137,40.04347826086956,1.0,0.391304347826087,0.9565217391304348,0.13043478260869565,21.0,23.0,1947,71,0,0,0,0.0,0.0,group stage,ISL
2018,Iran,IRN,IRN,AFC,0,1885.054195348792,46800000.0,17.661393760887876,27.230902002797368,30.52173913043478,1.0,0.043478260869565216,0.6086956521739131,0.17391304347826086,18.0,23.0,1920,98,0,0,4,0.6,0.4,group stage,IRN
2018,Japan,JPN,JPN,AFC,0,1784.36876335611,74100000.0,18.120926090266316,28.579948218909028,45.0,1.0,0.5652173913043478,0.6521739130434783,0.08695652173913043,20.0,23.0,1921,97,0,0,5,1.0,0.5,round of 16,JPN
2018,Mexico,MEX,MEX,CONCACAF,0,1923.6255993502568,152300000.0,18.84136281786539,29.243817516293188,60.30434782608695,1.0,0.2608695652173913,0.6086956521739131,0.08695652173913043,18.0,23.0,1922,96,0,0,15,1.0,0.8,round of 16,MEX
2018,Morocco,MAR,MAR,CAF,0,1819.181863960364,129449999.99999999,18.67880526416182,27.233639853584503,24.043478260869566,1.0,0.5217391304347826,0.9130434782608696,0.08695652173913043,22.0,23.0,1955,63,0,0,4,0.2,0.3,group stage,MAR
2018,Nigeria,NGA,NGA,CAF,0,1734.3432603722692,134850000.0,18.719673607550014,25.964348421271907,25.608695652173914,1.0,0.43478260869565216,0.9565217391304348,0.08695652173913043,21.0,23.0,1945,73,0,0,5,0.8,0.5,group stage,NGA
2018,Panama,PAN,PAN,CONCACAF,0,1774.49733001886,6280000.0,15.652880538444382,28.86623218165045,58.47826086956522,1.0,0.043478260869565216,0.8695652173913043,0.08695652173913043,19.0,23.0,1937,81,0,0,0,0.0,0.0,group stage,PAN
2018,Peru,PER,PER,CONMEBOL,0,2006.4208153346483,38530000.0,17.46694771660234,27.440407106508346,35.869565217391305,1.0,0.043478260869565216,0.782608695652174,0.13043478260869565,19.0,23.0,1922,96,0,0,4,0.0,0.2,group stage,PER
2018,Poland,POL,POL,UEFA,0,1876.261359926652,274550000.0,19.430643951689156,28.31104365681636,35.47826086956522,1.0,0.6956521739130435,0.8260869565217391,0.13043478260869565,19.0,23.0,1919,99,0,0,7,0.4,0.5,group stage,POL
2018,Portugal,PRT,PRT,UEFA,0,2024.569283136207,494500000.0,20.01905770902704,28.365919709549743,39.52173913043478,1.0,0.4782608695652174,0.7391304347826086,0.17391304347826086,19.0,23.0,1914,104,0,0,6,0.8,0.5,round of 16,PRT
2018,Russia,RUS,RUS,UEFA,1,1736.095870916662,161800000.0,18.901871562588667,28.838258488825403,28.52173913043478,1.0,0.043478260869565216,0.08695652173913049,0.21739130434782608,10.0,23.0,1912,106,0,0,10,0.4,0.6,quarter-finals,RUS
2018,Saudi Arabia,SAU,SAU,AFC,0,1693.0981874958045,18830000.0,16.750961900633335,28.730172901229054,34.30434782608695,1.0,0.13043478260869565,0.13043478260869568,0.391304347826087,7.0,23.0,1956,62,0,0,4,0.6,0.4,group stage,SAU
2018,Senegal,SEN,SEN,CAF,0,1855.5657769879097,299500000.0,19.517624975519777,26.989852096539,26.608695652173914,1.0,0.782608695652174,1.0,0.13043478260869565,20.0,23.0,1960,58,0,0,1,0.2,0.1,group stage,SEN
2018,Serbia,SRB,SRB,UEFA,0,1812.059824717565,284000000.0,19.46448479612548,26.76106300032735,25.956521739130434,1.0,0.6086956521739131,0.8695652173913043,0.08695652173913043,22.0,23.0,1919,99,0,0,11,0.6,0.5,group stage,SRB
2018,South Korea,KOR,KOR,AFC,0,1788.1125698371277,87530000.0,18.28749214970862,27.785733416659227,29.304347826086957,1.0,0.17391304347826086,0.4782608695652174,0.13043478260869565,19.0,23.0,1928,90,0,0,9,1.0,0.8,group stage,KOR
2018,Spain,ESP,ESP,UEFA,0,2090.1886114347226,974000000.0,20.69692186160681,28.48805166205398,42.21739130434783,1.0,1.0,0.26086956521739135,0.2608695652173913,13.0,23.0,1909,109,1,1,14,1.0,1.0,round of 16,ESP
2018,Sweden,SWE,SWE,UEFA,0,1834.732018662338,119750000.0,18.600916794255298,28.236764574591554,31.304347826086957,1.0,0.6956521739130435,1.0,0.08695652173913043,19.0,23.0,1904,114,0,1,11,0.4,0.5,quarter-finals,SWE
2018,Switzerland,CHE,CHE,UEFA,0,1934.5245492967997,218100000.0,19.200464231171857,27.182930095527187,37.34782608695652,1.0,0.8260869565217391,0.9565217391304348,0.17391304347826086,19.0,23.0,1895,123,0,0,10,0.6,0.4,round of 16,CHE
2018,Tunisia,TUN,TUN,CAF,0,1766.1028268095718,58880000.0,17.891012032384896,26.52656012855995,20.17391304347826,1.0,0.34782608695652173,0.7391304347826086,0.08695652173913043,20.0,23.0,1957,61,0,0,4,0.6,0.4,group stage,TUN
2018,Uruguay,URY,URY,CONMEBOL,0,1942.2544368968152,373000000.0,19.73708897760809,28.13117876380085,42.26086956521739,1.0,0.4782608695652174,0.9130434782608696,0.08695652173913043,19.0,23.0,1900,118,2,2,12,0.6,0.5,quarter-finals,URY
2022,Argentina,ARG,ARG,CONMEBOL,0,2208.1001114297824,645200000.0,20.285070904215328,28.29505607329016,34.11538461538461,1.0,0.8846153846153846,0.9615384615384616,0.11538461538461539,18.0,26.0,1893,129,2,5,17,1.0,1.0,final,ARG
2022,Australia,AUS,AUS,AFC,0,1831.4382954049552,38400000.0,17.463568017557954,27.619333438635287,21.153846153846153,1.0,0.2692307692307692,0.7307692307692307,0.11538461538461539,21.0,26.0,1961,61,0,0,5,0.8,0.4,round of 16,AUS
2022,Belgium,BEL,BEL,UEFA,0,2065.7299561261316,563200000.0,20.149145362808106,28.346022218712157,51.53846153846154,1.0,0.7307692307692307,0.8076923076923077,0.11538461538461539,18.0,26.0,1895,127,0,0,13,0.6,0.8,group stage,BEL
2022,Brazil,BRA,BRA,CONMEBOL,0,2231.9711463957697,1140000000.0,20.854294099352817,28.431948612646764,36.53846153846154,1.0,0.8461538461538461,0.8846153846153846,0.11538461538461539,16.0,26.0,1914,108,5,7,21,1.0,1.0,quarter-finals,BRA
2022,Cameroon,CMR,CMR,CAF,0,1717.1333759119125,155000000.0,18.858935674883522,26.805138735323542,23.53846153846154,1.0,0.4230769230769231,0.9230769230769231,0.038461538461538464,26.0,26.0,1959,63,0,0,7,0.6,0.7,group stage,CMR
2022,Canada,CAN,CAN,CONCACAF,0,1896.907813539088,187300000.0,19.048222167414316,27.518032959511398,30.96153846153846,1.0,0.15384615384615385,0.6153846153846154,0.23076923076923078,18.0,26.0,1912,110,0,0,1,0.0,0.1,group stage,CAN
2022,Costa Rica,CRI,CRI,CONCACAF,0,1865.236745250091,18750000.0,16.746704310380693,27.682619912599378,43.19230769230769,1.0,0.11538461538461539,0.34615384615384615,0.23076923076923078,17.0,26.0,1921,101,0,0,5,0.8,0.5,group stage,CRI
2022,Croatia,HRV,HRV,UEFA,0,1976.9004079656615,377000000.0,19.747755745412285,27.909019112304534,37.65384615384615,1.0,0.5769230769230769,0.7692307692307693,0.15384615384615385,23.0,26.0,1912,110,0,1,5,0.8,0.5,third-place match,HRV
2022,Denmark,DNK,DNK,UEFA,0,2019.0996923954392,353000000.0,19.68197861489757,27.681145685252464,38.61538461538461,1.0,0.7692307692307693,0.9230769230769231,0.11538461538461539,23.0,26.0,1889,133,0,0,5,0.6,0.5,group stage,DNK
2022,Ecuador,ECU,ECU,CONMEBOL,0,1905.291737137459,146500000.0,18.802535986421397,26.06739325014479,24.153846153846153,1.0,0.2692307692307692,0.8461538461538461,0.11538461538461539,21.0,26.0,1925,97,0,0,3,0.6,0.3,group stage,ECU
2022,England,ENG,GBR,UEFA,0,1974.6357536858752,1260000000.0,20.954377557909798,26.96319696730374,31.53846153846154,1.0,1.0,0.038461538461538464,0.19230769230769232,11.0,26.0,1863,159,1,1,15,1.0,0.9,quarter-finals,ENG
2022,France,FRA,FRA,UEFA,0,2047.6113392581656,997500000.0,20.720762706728294,27.10872426683515,34.30769230769231,1.0,1.0,0.7692307692307693,0.15384615384615385,17.0,26.0,1919,103,2,3,15,1.0,0.8,final,FRA
2022,Germany,DEU,DEU,UEFA,0,2016.8497761283857,885500000.0,20.601663015187164,27.322487232138158,34.57692307692308,1.0,1.0,0.23076923076923078,0.2692307692307692,13.0,26.0,1900,122,4,8,19,1.0,1.0,group stage,DEU
