team,no,pos,player,birth_date,age,caps,goals,club,club_country,nn,mins,op_rate90,pen_per90,role,g,npxg,sh90,mn,exp_min,exp_shots_match,is_taker,pen_rate90,exp_g90,exp_g_match
Bosnia and Herzegovina,13,MF,Ivan Bašić,2002-04-30,24,17,0,Astana,Kazakhstan,ivan basic,148.0,0.12,0.0,MID,0.0,0.05,1.355166627904393,148.0,40.8,0.6143422046499915,False,0.0,0.12,0.0544
Bosnia and Herzegovina,14,MF,Ivan Šunjić,1996-10-09,29,11,0,Pafos,Cyprus,ivan sunjic,1620.0,0.09337200495692217,0.0,MID,0.0,1.58,0.7567801247350665,1620.0,81.17647058823529,0.6825859948590796,False,0.0,0.09337200495692217,0.08421788682389059
Bosnia and Herzegovina,15,MF,Amar Memić,2001-01-20,25,13,1,Viktoria Plzeň,Czech Republic,amar memic,1177.0,0.08780702047951235,0.0,MID,0.0,0.79,1.0920134332956615,1177.0,80.35714285714286,0.9750119940139835,False,0.0,0.08780702047951235,0.07839912542813603
Bosnia and Herzegovina,16,MF,Amir Hadžiahmetović,1997-03-08,29,36,0,Hull City,England,amir hadziahmetovic,477.0,0.0907094459784704,0.0,MID,0.0,0.09,0.9300174993732755,477.0,62.0,0.6406787217904787,False,0.0,0.0907094459784704,0.062488729451835166
Bosnia and Herzegovina,17,MF,Dženis Burnić,1998-05-22,28,20,0,Karlsruher SC,Germany,dzenis burnic,396.0,0.09088422493699502,0.0,MID,0.0,0.0,0.6725193743061264,396.0,65.5,0.4894446557450142,False,0.0,0.09088422493699502,0.06614351925970192
Bosnia and Herzegovina,18,DF,Nikola Katić,1996-10-10,29,17,2,Schalke 04,Germany,nikola katic,360.0,0.03858615373085536,0.0,DEF,0.0,0.0,0.30959911136481094,360.0,90.0,0.30959911136481094,False,0.0,0.03858615373085536,0.03858615373085536
Bosnia and Herzegovina,19,FW,Kerim Alajbegović,2007-09-21,18,10,1,Red Bull Salzburg,Austria,kerim alajbegovic,394.0,0.3134409401781944,0.0,FWD,2.0,0.61,3.2187096636289088,394.0,70.0,2.5034408494891514,False,0.0,0.3134409401781944,0.24378739791637344
Bosnia and Herzegovina,20,FW,Esmir Bajraktarević,2005-03-10,21,16,1,PSV Eindhoven,Netherlands,esmir bajraktarevic,264.0,0.3,0.0,FWD,0.0,0.2,1.7258126384233934,264.0,27.5,0.5273316395182591,False,0.0,0.3,0.09166666666666667
Bosnia and Herzegovina,21,DF,Stjepan Radeljić,1997-09-05,28,5,0,Rijeka,Croatia,stjepan radeljic,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Bosnia and Herzegovina,22,GK,Martin Zlomislić,1998-08-16,27,3,0,Rijeka,Croatia,martin zlomislic,90.0,0.0,0.0,GK,0.0,0.0,0.01070081238652061,90.0,90.0,0.01070081238652061,False,0.0,0.0,0.0
Bosnia and Herzegovina,23,FW,Haris Tabaković,1994-06-20,31,10,4,Borussia Mönchengladbach,Germany,haris tabakovic,3369.0,0.3682579034475244,0.042208370436331306,FWD,16.0,14.95,2.6540378349091442,3369.0,58.559322033898304,1.726873958495498,False,0.0,0.3682579034475244,0.23961036843902012
Bosnia and Herzegovina,24,DF,Nidal Čelik,2006-07-17,19,2,0,Lens,France,nidal celik,618.0,0.035915223583519,0.0,DEF,0.0,0.03,0.31995026603544363,618.0,72.0,0.2559602128283549,False,0.0,0.035915223583519,0.0287321788668152
Bosnia and Herzegovina,25,FW,Jovo Lukić,1998-11-28,27,3,0,Universitatea Cluj,Romania,jovo lukic,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Bosnia and Herzegovina,26,MF,Ermin Mahmić,2005-03-14,21,2,0,Slovan Liberec,Czech Republic,ermin mahmic,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Canada,1,GK,Dayne St. Clair,1997-05-09,29,20,0,Inter Miami CF,United States,dayne st clair,90.0,0.0,0.0,GK,0.0,0.0,0.01070081238652061,90.0,90.0,0.01070081238652061,False,0.0,0.0,0.0
Canada,2,DF,Alistair Johnston,1998-10-08,27,58,1,Celtic,Scotland,alistair johnston,1916.0,0.030234004137669822,0.0,DEF,0.0,0.32999999999999996,0.29565525491329697,1916.0,85.33333333333333,0.28032498243631115,False,0.0,0.030234004137669822,0.028666315034235088
Canada,3,DF,Alfie Jones,1997-10-07,28,2,0,Middlesbrough,England,alfie jones,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Canada,4,DF,Luc de Fougerolles,2005-10-12,20,13,0,Dender,Belgium,luc de fougerolles,67.0,0.05,0.0,DEF,0.0,0.06,0.7328134898891425,67.0,72.0,0.586250791911314,False,0.0,0.05,0.04000000000000001
Canada,5,DF,Joel Waterman,1996-01-24,30,17,0,Chicago Fire FC,United States,joel waterman,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Canada,6,MF,Mathieu Choinière,1999-02-07,27,23,0,Los Angeles FC,United States,mathieu choiniere,108.0,0.12,0.0,MID,0.0,0.0,1.0863774508022042,108.0,62.0,0.7483933549970739,False,0.0,0.12,0.08266666666666667
Canada,7,MF,Stephen Eustáquio,1996-12-21,29,56,4,Los Angeles FC,United States,stephen eustaquio,1799.0,0.10160741407896907,0.0,MID,2.0,1.44,0.7357223932262306,1799.0,86.4,0.7062934974971814,False,0.0,0.10160741407896907,0.09754311751581032
Canada,8,MF,Ismaël Koné,2002-06-16,23,40,4,Sassuolo,Italy,ismael kone,3900.0,0.1468806200047874,0.0,MID,9.0,6.16,0.9221654100881295,3900.0,63.6,0.6516635564622781,False,0.0,0.1468806200047874,0.10379563813671644
Canada,9,FW,Cyle Larin,1995-04-17,31,90,30,Southampton,England,cyle larin,4178.0,0.34187912658681946,0.017017711823839137,FWD,11.0,18.1,2.597379260990788,4178.0,80.0,2.308781565325145,False,0.0,0.34187912658681946,0.3038925569660617
Canada,10,FW,Jonathan David,2000-01-14,26,77,39,Juventus,Italy,jonathan david,9095.0,0.4380918390677584,0.1093457943925234,FWD,55.0,47.44,2.5031102153755898,9095.0,65.5,1.8217079900789013,True,0.11355140186915892,0.5516432409369173,0.4014736920152009
Canada,11,MF,Liam Millar,1999-09-27,26,41,1,Hull City,England,liam millar,231.0,0.12,0.0,FWD,0.0,0.26,2.2790306030054106,231.0,37.0,0.9369348034577799,False,0.0,0.12,0.049333333333333326
Canada,12,FW,Tani Oluwaseyi,2000-05-15,26,24,2,Villarreal,Spain,tani oluwaseyi,1424.0,0.3374395923462515,0.0,FWD,4.0,6.53,2.2684456762198413,1424.0,29.4,0.7410255875651481,False,0.0,0.3374395923462515,0.11023026683310881
Canada,13,DF,Derek Cornelius,1997-11-25,28,44,1,Rangers,Scotland,derek cornelius,2081.0,0.051691263273500924,0.0,DEF,0.0,1.61,0.6075015813939632,2081.0,65.5,0.44212615090338425,False,0.0,0.051691263273500924,0.03761975271571456
Canada,14,MF,Jacob Shaffelburg,1999-11-26,26,31,6,Los Angeles FC,United States,jacob shaffelburg,348.0,0.2795032761088851,0.0,FWD,1.0,0.32,1.9024111389494314,348.0,56.0,1.183722486457424,False,0.0,0.2795032761088851,0.17391314957886184
Canada,15,DF,Moïse Bombito,2000-03-30,26,20,0,Nice,France,moise bombito,3421.0,0.030708845219102884,0.0,DEF,0.0,0.96,0.32079115582720547,3421.0,90.0,0.32079115582720547,False,0.0,0.030708845219102884,0.030708845219102884
Canada,16,GK,Maxime Crépeau,1994-05-11,32,32,0,Orlando City SC,United States,maxime crepeau,450.0,0.0007179700162576384,0.0,GK,0.0,0.0,0.005944895770289228,450.0,90.0,0.005944895770289228,False,0.0,0.0007179700162576384,0.0007179700162576384
Canada,17,FW,Tajon Buchanan,1999-02-08,27,60,8,Villarreal,Spain,tajon buchanan,3214.0,0.1473384370159862,0.0,MID,9.0,4.68,1.3761680601498132,3214.0,49.38356164383561,0.7551120025631776,False,0.0,0.1473384370159862,0.08084551985428162
Canada,18,GK,Owen Goodman,2003-11-27,22,0,0,Barnsley,England,owen goodman,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Canada,19,DF,Alphonso Davies (captain),2000-11-02,25,58,15,Bayern Munich,Germany,alphonso davies,6228.0,0.07063517747675596,0.0,DEF,7.0,4.83,0.7715408864879575,6228.0,66.75,0.5722261574785685,False,0.0,0.07063517747675596,0.052387756628594004
Canada,20,FW,Ali Ahmed,2000-10-10,25,24,1,Norwich City,England,ali ahmed,130.0,0.3,0.0,FWD,0.0,0.03,2.014096094645301,130.0,70.0,1.5665191847241229,False,0.0,0.3,0.23333333333333334
Canada,21,MF,Jonathan Osorio,1992-06-12,33,90,10,Toronto FC,Canada,jonathan osorio,317.0,0.1058997503635718,0.0,MID,0.0,0.41,1.0168754017362358,317.0,46.5,0.5253856242303886,False,0.0,0.1058997503635718,0.054714871021178765
Canada,22,DF,Richie Laryea,1995-01-07,31,75,1,Toronto FC,Canada,richie laryea,369.0,0.043711287223189184,0.0,DEF,0.0,0.18,0.7996040606072207,369.0,65.5,0.5819340663308106,False,0.0,0.043711287223189184,0.0318121034790988
Canada,23,DF,Niko Sigur,2003-09-09,22,19,2,Hajduk Split,Croatia,niko sigur,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Canada,24,FW,Promise David,2001-07-03,24,10,3,Union Saint-Gilloise,Belgium,promise david,505.0,0.3401932503847138,0.2798019801980198,FWD,3.0,3.02,3.32590414609965,505.0,70.0,2.5868143358552835,False,0.0,0.3401932503847138,0.26459475029922186
Canada,25,MF,Nathan Saliba,2004-02-07,22,15,2,Anderlecht,Belgium,nathan saliba,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Canada,26,MF,Jayden Nelson,2002-02-07,24,14,3,Austin FC,United States,jayden nelson,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Qatar,1,GK,Mahmud Abunada,2000-02-05,26,5,0,Al-Rayyan,Qatar,mahmud abunada,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Qatar,2,DF,Pedro Miguel,1990-08-06,35,99,3,Al-Sadd,Qatar,pedro miguel,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Qatar,3,DF,Lucas Mendes,1990-07-03,35,25,1,Al-Wakrah,Qatar,lucas mendes,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Qatar,4,DF,Issa Laye,1997-12-22,28,4,0,Al-Arabi,Qatar,issa laye,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Qatar,5,DF,Jassem Gaber,2002-02-20,24,32,1,Al-Rayyan,Qatar,jassem gaber,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Qatar,6,MF,Abdulaziz Hatem,1990-01-01,36,117,11,Al-Rayyan,Qatar,abdulaziz hatem,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Qatar,7,FW,Ahmed Alaaeldin,1993-01-31,33,68,9,Al-Rayyan,Qatar,ahmed alaaeldin,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Qatar,8,FW,Edmilson Junior,1994-08-19,31,16,0,Al-Duhail,Qatar,edmilson junior,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Qatar,9,FW,Mohammed Muntari,1993-12-20,32,67,16,Al-Gharafa,Qatar,mohammed muntari,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Qatar,10,FW,Hassan Al-Haydos (captain),1990-12-11,35,186,41,Al-Sadd,Qatar,hassan alhaydos,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Qatar,11,FW,Akram Afif,1996-11-18,29,125,39,Al-Sadd,Qatar,akram afif,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Qatar,12,MF,Karim Boudiaf,1990-09-16,35,118,5,Al-Duhail,Qatar,karim boudiaf,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Qatar,13,DF,Ayoub Al-Oui,2005-03-11,21,6,0,Al-Gharafa,Qatar,ayoub aloui,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Qatar,14,DF,Homam Ahmed,1999-08-25,26,68,3,Cultural Leonesa,Spain,homam ahmed,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Qatar,15,FW,Yusuf Abdurisag,1999-08-06,26,39,3,Al-Wakrah,Qatar,yusuf abdurisag,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Qatar,16,DF,Boualem Khoukhi,1990-07-09,35,116,20,Al-Sadd,Qatar,boualem khoukhi,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Qatar,17,MF,Ahmed Al-Ganehi,2000-09-22,25,13,1,Al-Gharafa,Qatar,ahmed alganehi,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Qatar,18,DF,Sultan Al-Brake,1996-04-07,30,17,0,Al-Duhail,Qatar,sultan albrake,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Qatar,19,FW,Almoez Ali,1996-08-19,29,115,55,Al-Duhail,Qatar,almoez ali,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Qatar,20,MF,Ahmed Fathy,1993-01-25,33,48,0,Al-Arabi,Qatar,ahmed fathy,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Qatar,21,GK,Salah Zakaria,1999-04-24,27,8,0,Al-Duhail,Qatar,salah zakaria,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Qatar,22,GK,Meshaal Barsham,1998-02-14,28,52,0,Al-Sadd,Qatar,meshaal barsham,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Qatar,23,MF,Assim Madibo,1996-10-22,29,51,0,Al-Wakrah,Qatar,assim madibo,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Qatar,24,FW,Tahsin Jamshid,2006-06-16,19,3,0,Al-Duhail,Qatar,tahsin jamshid,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Qatar,25,DF,Al-Hashmi Al-Hussain,2003-08-15,22,8,0,Al-Arabi,Qatar,alhashmi alhussain,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Qatar,26,FW,Mohamed Manai,2002-10-25,23,10,0,Al-Shamal,Qatar,mohamed manai,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Switzerland,1,GK,Gregor Kobel,1997-12-06,28,21,0,Borussia Dortmund,Germany,gregor kobel,11906.0,0.00013693974596606554,0.0,GK,0.0,0.0,0.0003925783119137677,11906.0,90.0,0.0003925783119137677,False,0.0,0.00013693974596606554,0.00013693974596606554
Switzerland,2,DF,Miro Muheim,1998-03-24,28,10,0,Hamburger SV,Germany,miro muheim,2527.0,0.04013917966035849,0.0,DEF,0.0,1.19,0.7942193835062915,2527.0,80.51724137931035,0.7105372645544792,False,0.0,0.04013917966035849,0.03590995574978432
Switzerland,3,DF,Silvan Widmer,1993-03-05,33,60,5,Mainz 05,Germany,silvan widmer,3960.0,0.08187942429531338,0.0,DEF,3.0,4.5,0.8849331852274686,3960.0,65.5,0.6440347070266577,False,0.0,0.08187942429531338,0.05959002545936695
Switzerland,4,DF,Nico Elvedi,1996-09-30,29,67,3,Borussia Mönchengladbach,Germany,nico elvedi,7820.0,0.05050523083781184,0.0,DEF,3.0,4.6499999999999995,0.5113583569905458,7820.0,83.52272727272727,0.474556050995014,False,0.0,0.05050523083781184,0.046870384679029924
Switzerland,5,DF,Manuel Akanji,1995-07-19,30,81,4,Inter Milan,Italy,manuel akanji,10206.0,0.058828837836759414,0.0,DEF,6.0,6.97,0.5747597350163415,10206.0,92.0,0.5875321735722602,False,0.0,0.058828837836759414,0.06013614534424295
Switzerland,6,MF,Denis Zakaria,1996-11-20,29,65,3,Monaco,France,denis zakaria,7553.0,0.09814975155960184,0.037653912352707535,MID,13.0,7.18,1.0765101285195795,7553.0,82.04545454545455,0.9813640313019399,False,0.0,0.09814975155960184,0.0894748997803441
Switzerland,7,FW,Breel Embolo,1997-02-14,29,86,24,Rennes,France,breel embolo,5343.0,0.38386724924521554,0.013307130825378986,FWD,18.0,25.93,2.2246023297170257,5343.0,63.6,1.5720523130000315,False,0.0,0.38386724924521554,0.27126618946661896
Switzerland,8,MF,Remo Freuler,1992-04-15,34,88,11,Bologna,Italy,remo freuler,10420.0,0.056975926998879496,0.0,MID,5.0,5.22,0.48130098766005863,10420.0,90.0,0.48130098766005863,False,0.0,0.056975926998879496,0.056975926998879496
Switzerland,9,MF,Johan Manzambi,2005-10-14,20,12,3,SC Freiburg,Germany,johan manzambi,3529.0,0.1745293211282536,0.0,MID,9.0,7.44,2.3292426451466786,3529.0,72.73584905660377,1.882438238373259,False,0.0,0.1745293211282536,0.14105042619484645
Switzerland,10,MF,Granit Xhaka (captain),1992-09-27,33,146,17,Sunderland,England,granit xhaka,11229.0,0.05388604167496516,0.0,MID,6.0,5.08,0.9835554963306095,11229.0,89.7,0.9802769780095074,False,0.0,0.05388604167496516,0.05370642153604861
Switzerland,11,FW,Dan Ndoye,2000-10-25,25,31,8,Nottingham Forest,England,dan ndoye,7081.0,0.21168589228510637,0.019954808642847037,FWD,12.0,15.540000000000001,1.9710935474232223,7081.0,84.42857142857143,1.8490734706779752,False,0.0,0.21168589228510637,0.1985815275245998
Switzerland,12,GK,Yvon Mvogo,1994-06-06,32,13,0,Lorient,France,yvon mvogo,5940.0,0.00023669341195306764,0.0,GK,0.0,0.0,0.0007643437418943293,5940.0,85.0,0.0007218802006779776,False,0.0,0.00023669341195306764,0.000223543777955675
Switzerland,13,DF,Ricardo Rodriguez,1992-08-25,33,138,9,Real Betis,Spain,ricardo rodriguez,7968.0,0.019336659300402074,0.0,DEF,1.0,1.04,0.3509739865733266,7968.0,88.1,0.3435645357456675,False,0.0,0.019336659300402074,0.018928440937393584
Switzerland,14,MF,Ardon Jashari,2002-07-30,23,8,0,Milan,Italy,ardon jashari,1651.0,0.06988199415106094,0.0,MID,0.0,0.42,0.9241296106292549,1651.0,66.8,0.6859095332226025,False,0.0,0.06988199415106094,0.05186796899212079
Switzerland,15,MF,Djibril Sow,1997-02-06,29,52,0,Sevilla,Spain,djibril sow,6105.0,0.1031499819254014,0.0,MID,8.0,6.19,0.9139094581555193,6105.0,71.72043010752688,0.7282886602027854,False,0.0,0.1031499819254014,0.08219956743637125
Switzerland,16,FW,Christian Fassnacht,1993-11-11,32,23,5,Young Boys,Switzerland,christian fassnacht,394.0,0.19031715877939878,0.0,MID,1.0,2.25,1.7485738023546837,394.0,70.0,1.3600018462758652,False,0.0,0.19031715877939878,0.14802445682842127
Switzerland,17,FW,Rubén Vargas,1998-08-05,27,61,11,Sevilla,Spain,ruben vargas,5015.0,0.2125909743114743,0.01417746759720836,FWD,10.0,9.98,2.2431455044420834,5015.0,66.85714285714285,1.6663366604426904,False,0.0,0.2125909743114743,0.15792472377423805
Switzerland,18,DF,Eray Cömert,1998-02-04,28,22,0,Valencia,Spain,eray comert,5299.0,0.051906042620000224,0.0,DEF,4.0,2.8000000000000003,0.516506690260234,5299.0,77.23880597014926,0.44327066701437995,False,0.0,0.051906042620000224,0.044546230606716614
Switzerland,19,FW,Noah Okafor,2000-05-24,26,25,2,Leeds United,England,noah okafor,3201.0,0.34064178322208477,0.0,FWD,15.0,11.91,2.2232258035316477,3201.0,43.98809523809524,1.0866163153504549,False,0.0,0.34064178322208477,0.16649092447164066
Switzerland,20,MF,Michel Aebischer,1997-01-06,29,40,2,Pisa,Italy,michel aebischer,6608.0,0.051184021350229716,0.0,MID,2.0,2.31,0.7446074407255212,6608.0,73.20987654320987,0.6056957645407874,False,0.0,0.051184021350229716,0.041635287600392624
Switzerland,21,GK,Marvin Keller,2002-07-03,23,1,0,Young Boys,Switzerland,marvin keller,1080.0,0.0005821378510197069,0.0,GK,0.0,0.0,0.0033440038707876906,1080.0,85.0,0.0031582258779661522,False,0.0,0.0005821378510197069,0.0005497968592963899
Switzerland,22,MF,Fabian Rieder,2002-02-16,24,28,1,FC Augsburg,Germany,fabian rieder,4620.0,0.13156959253882536,0.030779220779220778,MID,11.0,6.2,1.5840210134488817,4620.0,49.09090909090909,0.8640114618812083,False,0.0,0.13156959253882536,0.07176523229390475
Switzerland,23,FW,Zeki Amdouni,2000-12-04,25,29,11,Burnley,England,zeki amdouni,2717.0,0.294918005589251,0.052337136547662866,FWD,9.0,8.9,2.836173898724796,2717.0,46.5,1.4653565143411447,False,0.0,0.294918005589251,0.1523743028877797
Switzerland,24,DF,Aurèle Amenda,2003-07-31,22,7,0,Eintracht Frankfurt,Germany,aurele amenda,2681.0,0.03454164697577215,0.0,DEF,0.0,0.91,0.4580438540554633,2681.0,57.340425531914896,0.29182699448687316,False,0.0,0.03454164697577215,0.022007030401821736
Switzerland,25,DF,Luca Jaquez,2003-06-02,23,3,0,VfB Stuttgart,Germany,luca jaquez,1610.0,0.03798182933614831,0.0,DEF,0.0,0.6,0.4786352082145502,1610.0,58.51851851851852,0.3112113699502014,False,0.0,0.03798182933614831,0.024696004259717835
Switzerland,26,FW,Cedric Itten,1996-12-27,29,15,5,Fortuna Düsseldorf,Germany,cedric itten,636.0,0.2330750206875739,0.11179245283018868,FWD,1.0,0.77,2.1655693638315237,636.0,60.00000000000001,1.443712909221016,True,0.11609216255442671,0.34916718324200063,0.23277812216133378
Brazil,1,GK,Alisson,1992-10-02,33,78,0,Liverpool,England,alisson,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Brazil,2,MF,Éderson Silva,1999-07-07,26,3,0,Atalanta,Italy,ederson silva,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Brazil,3,DF,Gabriel Magalhães,1997-12-19,28,17,1,Arsenal,England,gabriel magalhaes,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Brazil,4,DF,Marquinhos (captain),1994-05-14,32,105,7,Paris Saint-Germain,France,marquinhos,9411.0,0.06095277293623877,0.0,DEF,4.0,7.1,0.5478365940213554,9411.0,90.0,0.5478365940213554,False,0.0,0.06095277293623877,0.06095277293623877
Brazil,5,MF,Casemiro,1992-02-23,34,86,9,Manchester United,England,casemiro,7215.0,0.163152070505333,0.0,MID,15.0,13.57,1.825534606861443,7215.0,77.70408163265306,1.5761276679421643,False,0.0,0.163152070505333,0.14086202005647516
Brazil,6,DF,Alex Sandro,1991-01-26,35,45,2,Flamengo,Brazil,alex sandro,716.0,0.0628685251500588,0.0,DEF,1.0,0.39,0.6253823050024757,716.0,52.5,0.3648063445847775,False,0.0,0.0628685251500588,0.0366733063375343
Brazil,7,FW,Vinícius Júnior,2000-07-12,25,49,9,Real Madrid,Spain,vinicius junior,10380.0,0.39621218286719917,0.09563583815028909,FWD,63.0,46.4,3.368427103014544,10380.0,77.3828125,2.8962040325832517,False,0.0,0.39621218286719917,0.3406668117447576
Brazil,8,MF,Bruno Guimarães,1997-11-16,28,43,3,Newcastle United,England,bruno guimaraes,10422.0,0.12949490215561327,0.013644214162348864,MID,21.0,14.140000000000002,1.2742000229062727,10422.0,83.75,1.1857139102044483,False,0.0,0.12949490215561327,0.12050220061702901
Brazil,9,FW,Matheus Cunha,1999-05-27,27,23,1,Manchester United,England,matheus cunha,7556.0,0.2796495292797386,0.009409740603493902,MID,37.0,24.410000000000004,3.168067792695229,7556.0,77.70408163265306,2.735242204237434,False,0.0,0.2796495292797386,0.24144344279650898
Brazil,10,FW,Neymar,1992-02-05,34,128,79,Santos,Brazil,neymar,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Brazil,11,FW,Raphinha,1996-12-14,29,39,11,Barcelona,Spain,raphinha,8104.0,0.46413823264470344,0.061414116485686086,FWD,57.0,43.36,3.731912462946148,8104.0,60.75,2.51904091248865,True,0.06377619788898171,0.5279144305336851,0.3563422406102375
Brazil,12,GK,Weverton,1987-12-13,38,11,0,Grêmio,Brazil,weverton,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Brazil,13,DF,Danilo Luiz,1991-07-15,34,70,1,Flamengo,Brazil,danilo luiz,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Brazil,14,DF,Bremer,1997-03-18,29,8,1,Juventus,Italy,bremer,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Brazil,15,DF,Léo Pereira,1996-01-31,30,4,0,Flamengo,Brazil,leo pereira,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Brazil,16,DF,Douglas Santos,1994-03-22,32,7,0,Zenit Saint Petersburg,Russia,douglas santos,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Brazil,17,MF,Fabinho,1993-10-23,32,33,0,Al-Ittihad,Saudi Arabia,fabinho,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Brazil,18,MF,Danilo Santos,2001-04-29,25,4,2,Botafogo,Brazil,danilo santos,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Brazil,19,FW,Endrick,2006-07-21,19,17,4,Lyon,France,endrick,2012.0,0.36562618744214587,0.03533797216699797,FWD,8.0,9.82,3.944733173008515,2012.0,32.25,1.4135293869947179,False,0.0,0.36562618744214587,0.13101605050010226
